date,value
2021-02-12,0.003843584050893467
2021-02-16,-0.0031796345530515913
2021-02-17,0.0060683644798309455
2021-02-18,-0.003759089786896097
2021-02-19,-0.012510273295869845
2021-02-22,-0.0009600691005663409
2021-02-23,-0.0020612765430977342
2021-02-24,0.0029679231920305416
2021-02-25,-0.007526554330591351
2021-02-26,-0.014577050595123708
2021-03-01,0.009453444847021597
2021-03-03,-0.008867782377278144
2021-03-04,-0.008706774059631273
2021-03-05,0.01450404203174882
2021-03-08,0.0001146326281167287
2021-03-09,0.003840054666598869
2021-03-10,0.010842645196755596
2021-03-11,0.0021037700048256447
2021-03-12,0.003145794000169344
2021-03-15,0.010604894931279363
2021-03-16,0.0031209778508285435
2021-03-17,-0.0034987715258951724
2021-03-18,-0.008900123530959592
2021-03-19,0.001731292686294461
