Ticker,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,META_Open,META_High,META_Low,META_Close,META_Volume,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Volume,BAC_Open,BAC_High,BAC_Low,BAC_Close,BAC_Volume,WFC_Open,WFC_High,WFC_Low,WFC_Close,WFC_Volume,GS_Open,GS_High,GS_Low,GS_Close,GS_Volume,MS_Open,MS_High,MS_Low,MS_Close,MS_Volume,C_Open,C_High,C_Low,C_Close,C_Volume,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Volume,PFE_Open,PFE_High,PFE_Low,PFE_Close,PFE_Volume,UNH_Open,UNH_High,UNH_Low,UNH_Close,UNH_Volume,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Volume,MRK_Open,MRK_High,MRK_Low,MRK_Close,MRK_Volume,CVS_Open,CVS_High,CVS_Low,CVS_Close,CVS_Volume,WMT_Open,WMT_High,WMT_Low,WMT_Close,WMT_Volume,PG_Open,PG_High,PG_Low,PG_Close,PG_Volume,KO_Open,KO_High,KO_Low,KO_Close,KO_Volume,PEP_Open,PEP_High,PEP_Low,PEP_Close,PEP_Volume,MCD_Open,MCD_High,MCD_Low,MCD_Close,MCD_Volume,HD_Open,HD_High,HD_Low,HD_Close,HD_Volume,XOM_Open,XOM_High,XOM_Low,XOM_Close,XOM_Volume,CVX_Open,CVX_High,CVX_Low,CVX_Close,CVX_Volume,COP_Open,COP_High,COP_Low,COP_Close,COP_Volume,SLB_Open,SLB_High,SLB_Low,SLB_Close,SLB_Volume,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Volume,GE_Open,GE_High,GE_Low,GE_Close,GE_Volume,MMM_Open,MMM_High,MMM_Low,MMM_Close,MMM_Volume
2018-01-02,,,,,,,156.61609208486416,157.03601398080073,154.80463473644744,154.82110595703125,4684700.0,42.50707369464063,42.83114145774689,42.298743156903136,42.68453979492188,3985200.0,57.13504597405713,57.203528875368576,56.320896490270826,56.5796012878418,15819800.0,24.65247747048059,24.776775360107425,24.536466317566667,24.776775360107425,57121600.0,39.812831542998936,40.31353343162475,39.60225378021744,40.30417251586914,102223600.0,41.28576559678884,41.309243233300286,40.82407854643365,40.83972930908203,6644600.0,176.4474526579683,180.3204080224276,176.3183647528784,180.16151428222656,18151900.0,56.14470974838601,56.89013048219154,55.99870367213968,56.49820709228516,5878300.0,29.12264505629327,29.26635246431761,28.893888585528973,28.914419174194336,30451500.0,35.78110472259265,35.80448502028681,35.46935354563252,35.49273681640625,10872200.0,194.46840228597875,195.7266069080229,193.57093329061203,194.59158325195312,3485000.0,73.84525948332063,73.85329484406954,72.74465409891177,72.82498931884766,7558900.0,281.84768519170586,283.02938722794903,281.5141318186582,282.8864440917969,2978900.0,111.69691508490982,111.92884516229071,110.94512237315116,111.3530044555664,6842100.0,132.59931073186067,133.51234143507102,130.6978515020192,131.5438690185547,5108400.0,148.31052724758854,149.12196611370317,146.44233639457508,148.2224578857422,3505476.0,52.25617025270984,53.39556020053394,52.25617025270984,53.25809860229492,31766000.0,68.44880739043424,69.68897671292272,68.17399790647127,69.34370422363281,4561300.0,79.21592006079612,79.38147085889692,78.6364957759161,79.05036926269531,22483800.0,58.59999847412109,59.5,58.5255012512207,59.45050048828125,53890000.0,20.799999237060547,21.474000930786133,20.733333587646484,21.368667602539062,65283000.0,4.8402718238970985,4.932241850273964,4.808626771034557,4.92853307723999,355616000.0,86.0849382586041,86.39686870769377,85.42908371152265,86.34088134765625,13578800.0,19.61000061035156,20.165000915527344,19.54199981689453,20.10700035095215,109669000.0,216.0258721378585,216.1432123552225,212.7993614290781,214.26596069335935,2258300.0,53.79071652084868,55.181516820694426,53.419309108763485,54.93654251098633,8678200.0,42.17733996884739,42.29659031057391,41.77486783080557,41.90157318115234,10556504.0,93.88508704701503,94.08079514092005,92.31942229577491,92.4211883544922,4165800.0,89.0034496919065,90.4407012673072,88.883089946559,90.32742309570312,5626000.0,48.61349609021918,48.86835034447676,48.34271306530771,48.653316497802734,13819300.0,144.00188851674693,144.6235509759859,143.11498998506528,143.57916259765625,3696900.0,57.74678795278693,58.69752058293124,57.63656059645061,58.58040237426758,11469300.0,79.36628588886632,81.21726820609271,79.14056212268605,81.172119140625
2018-01-03,,,,,,,154.79640676940969,155.91621106561513,154.64820347443228,155.62802124023438,4530500.0,42.73084765782677,43.51015577591462,42.69226857258598,43.47157669067383,4105800.0,56.57198153040828,56.868727175611504,56.28284638524147,56.75459289550781,14657900.0,24.776774475041847,24.809921420709436,24.60275775188712,24.69390869140625,57865700.0,40.36734988159022,40.839976206320266,40.23398716613362,40.297157287597656,118071600.0,40.92580977645296,41.12143984515978,40.628451236196746,40.94928741455078,6955500.0,180.61832239618496,183.49819933966572,180.07213465781712,183.3889617919922,16886600.0,56.65960413404966,56.79024333813765,56.14472197518586,56.2523078918457,6139500.0,28.990671006751825,29.32794054585959,28.96720699763728,29.16663932800293,26710800.0,35.45376604592847,35.60963864982495,35.33685861992676,35.414794921875,12635600.0,194.99633384422253,196.92324683309027,194.02848713945895,196.6328887939453,2417600.0,72.88927453964885,73.17848016348307,72.72056257606592,72.73663330078125,5863600.0,282.0287167249351,284.46837618399087,281.58080890564565,283.80126953125,3211200.0,111.4569794562882,112.51267928317334,111.08907648102486,112.41670989990234,5350500.0,131.54383354107094,131.92078421213543,130.17009553838076,131.744873046875,4146100.0,147.86389780055953,148.27904742286887,146.74423932658777,148.2161407470703,2623665.0,53.293826858111245,54.39401559956042,53.2690166056818,54.16673278808594,31318000.0,69.44236293550274,70.53455310632994,69.08299457076106,70.4288558959961,4702300.0,79.1515451575039,79.56542569036873,79.06877326109861,79.41826629638672,26061400.0,59.415000915527344,60.27450180053711,59.415000915527344,60.209999084472656,62176000.0,21.399999618530277,21.683332443237305,21.036666870117188,21.149999618530277,67822500.0,5.045968009495182,5.283309230956685,5.037314990793611,5.252899646759033,914704000.0,86.26890899615563,86.77279528778732,85.96497845389344,86.42887115478516,11901000.0,20.20499992370605,20.621000289916992,20.149999618530277,20.5049991607666,85914000.0,214.10673918747443,214.6598725103132,212.2127354982138,212.2713928222656,2988200.0,55.29215836439591,56.61183539190258,54.628364858957056,56.36686706542969,9529200.0,41.90902666508306,41.93138573248054,41.70779207888589,41.84194946289063,11090460.0,92.30376098086492,92.7421451653522,92.09239291153244,92.17850494384766,4224000.0,90.2424671128434,91.29031863664945,89.84598538031824,90.98587036132812,5805500.0,48.75686582402805,49.19489650795443,48.66129317298346,49.02764892578125,14203700.0,143.58741017490837,143.92725526788584,142.5678875437278,142.9740447998047,3789600.0,58.669996523289136,59.91697334225686,58.43575473464769,59.73095703125,13957700.0,82.61678326997337,82.79736514605159,81.39784482586687,81.93959045410156
2018-01-04,,,,,,,156.33610174361712,157.15948672157074,155.18336780002517,156.86306762695312,4047400.0,43.525580827708005,44.12742269981639,43.27867119077149,43.973106384277344,4897200.0,57.07415764022948,57.91113250395469,56.80784824792274,57.4546012878418,16864900.0,24.83477908865189,25.22424778251194,24.7602000443184,25.0170841217041,76512500.0,40.36968122128297,40.587277867352185,40.26205569022581,40.48432922363281,89738400.0,41.31706142415944,41.88830074919746,41.090129874670026,41.575294494628906,8678800.0,183.6173686771465,184.9182941200961,182.82293028684023,183.05133056640625,13880900.0,57.78155553696162,58.91889364772848,57.3896321987288,57.735443115234375,13715500.0,29.193035125732425,29.26342044460015,29.008269887848275,29.193035125732425,20491200.0,35.50831802726628,36.02270529182846,35.42258632099274,35.91359329223633,12709400.0,197.38957263107372,198.93814881514385,197.23999669069775,197.48635864257807,2749100.0,72.96960183816586,73.72476032963014,72.79286066063646,73.25077819824219,6322500.0,283.93468617650075,284.392133204921,281.580792722419,282.7243957519531,4171700.0,112.32876217006476,112.88061067004053,112.1448167379521,112.40874481201172,4837600.0,132.25586126099682,133.67148434849696,131.5271136901482,133.55421447753906,4865800.0,149.07792524596616,150.61273355265376,148.74454277717123,150.15354919433594,2682748.0,54.44314296338079,54.79002080218762,54.30270550308476,54.377140045166016,26052000.0,70.51338728535899,70.5486214670798,69.3014045475095,70.02718353271484,3579000.0,79.63901033797488,80.62312314498602,79.62061891943647,80.11727142333984,21912000.0,60.25,60.79349899291992,60.233001708984375,60.47949981689453,60442000.0,20.857999801635746,21.23666763305664,20.3786678314209,20.974666595458984,149194500.0,5.334237807459487,5.390853534850007,5.258337875477712,5.280588626861572,583268000.0,87.12030197494272,88.46296295645456,86.99166071173168,87.6670150756836,12953700.0,20.6200008392334,20.70499992370605,20.399999618530277,20.5629997253418,60296000.0,213.89723021643968,217.6601097945502,213.134608258764,215.2381134033203,2583200.0,56.70665571217329,57.8366798559848,56.31154245949723,57.76555633544922,12252300.0,42.06553749324252,42.79594650893985,42.0208193644254,42.52017974853516,15751650.0,92.21768329296305,93.24319209468923,92.06111318838042,92.63258361816406,3147000.0,90.5893912807372,90.87260024320086,90.07254977880224,90.70267486572266,4598300.0,49.36214681970005,50.214316590965616,49.306397622559565,49.64089584350586,18740500.0,143.595725827027,144.3334313470561,143.1729873131063,143.9770050048828,2756400.0,59.79295802687398,60.08920171771047,59.54493980867681,59.81362533569336,10863000.0,82.97794288395617,84.06144127344294,82.61677914981122,83.6551284790039
2018-01-05,,,,,,,157.2088969107669,158.53454730456767,156.86307670766996,158.50161743164062,4224800.0,43.73390251309661,43.91136859467851,43.34810591572871,43.888221740722656,3771900.0,57.60679135965057,57.65244275156437,57.0361257402846,57.3785285949707,15300500.0,25.166245551080276,25.207677656528453,24.90107470239799,25.13309860229492,56445200.0,40.58027705001778,41.03184321921319,40.48902772426538,40.945274353027344,94640000.0,41.63008118330247,41.66138271219211,41.27012255630596,41.55965423583984,6476000.0,184.3025942053248,185.60350456264763,183.64716886176095,185.55386352539065,13574500.0,58.64224746491402,60.37131391776961,58.51160829559392,60.28678131103516,15338100.0,29.2223623799851,29.43938853281479,29.21356547381816,29.36606979370117,21852000.0,35.866835527566465,36.00712325630251,35.68757964597695,35.90580368041992,13113100.0,198.1374705553232,201.53376146071568,197.72393153485865,201.252197265625,2432800.0,73.32308066901267,73.34718675431988,72.76072792888112,73.29898071289062,5949700.0,282.8196952633389,294.3699937554494,282.7720572510813,294.32232666015625,6177700.0,112.52071783805648,113.4244704741226,112.19280607761712,113.33649444580078,6158800.0,134.24104691913325,135.74043933958075,133.72171086229562,135.66505432128906,3945400.0,150.11580412733397,151.53110120298163,149.5433992204057,151.3235321044922,2195736.0,54.758752151096346,55.26145405923068,54.67687037903497,55.09818649291992,30250000.0,69.99900636790062,71.30963853387581,69.44938746784302,71.24622344970703,4599300.0,80.62312713405713,81.31292114300582,80.4115872171893,81.11058044433594,23407100.0,60.8754997253418,61.45700073242188,60.5,61.45700073242188,70894000.0,21.107999801635746,21.14933204650879,20.799999237060547,21.10533332824707,68868000.0,5.295422491536533,5.362668930770624,5.218533714746807,5.3253374099731445,580124000.0,87.84389251448775,88.07705020032527,86.65398538227431,87.10421752929688,14155000.0,20.725000381469727,21.00200080871582,20.55900001525879,20.999000549316406,70332000.0,215.53140788140348,215.7912034026194,212.6065982922864,214.14024353027344,2594700.0,57.64702656633287,58.22389462213992,57.09387037223049,58.160675048828125,8552700.0,42.773585866303456,42.773585866303456,42.177334238677005,42.47546005249024,9955057.0,92.69518005045944,93.22750030689996,92.56992400950632,92.89871215820312,2714200.0,90.60357634328447,90.69562062876189,89.98760885467857,90.55401611328124,4189200.0,49.9833389957525,50.02316244307045,49.4497388284396,49.97537612915039,14217900.0,144.22571943589207,145.05460288092596,143.7283843097687,144.2671661376953,3737700.0,59.765384674072266,59.85494474158924,59.048888365393545,59.765384674072266,11047600.0,85.14498019414106,85.19012927592728,83.51973542977835,83.7003173828125
2018-01-08,,,,,,,157.85941754630744,159.50618800886951,157.76061533898942,158.12289428710938,3508500.0,43.7956346778871,44.335750579833984,43.66446522892301,44.335750579833984,4522900.0,57.19591377891942,57.24917567338852,56.55677104529024,56.708946228027344,14215700.0,25.05023259709512,25.083379545597605,24.90107448990092,24.959081649780277,42914800.0,40.79317855834961,41.08798314166222,40.694906793768766,40.79317855834961,82271200.0,41.41879847572224,41.60660167044661,41.230992295919904,41.38749694824219,6681400.0,185.90144308573835,187.5896476320608,185.03748288061388,186.9739532470703,17994700.0,60.18687655884679,60.54037385484037,59.287763488842,59.76421356201172,9589200.0,29.40126146779537,29.84118057526205,29.38952778554665,29.80011940002441,26531700.0,35.81227391867002,35.92917835894902,35.75771791859069,35.85124206542969,7068600.0,200.7243045015754,201.2346295866421,197.6271651761489,197.75914001464844,2850800.0,73.04989668936372,73.7247195805593,73.04989668936372,73.68455505371094,4860700.0,294.1507896430618,296.2473565564132,291.3775768363558,295.5707397460937,4124900.0,113.32847092328136,113.56840661742574,112.70464544068784,113.48043060302734,5129800.0,137.4660170592741,139.40934816437203,136.1592919955698,139.0742950439453,5929200.0,150.57496459931048,151.55623983782067,150.44916273062665,150.83287048339844,2235324.0,55.13343242999479,55.538373796315,55.08380813483927,55.292728424072266,24644000.0,71.36601338194197,71.36601338194197,69.18162816023373,70.10470581054688,5582000.0,81.11976441199062,81.4692644985637,80.5679306642319,81.19334411621094,22113000.0,61.79999923706055,62.65399932861328,61.60150146484375,62.34349822998047,85590000.0,21.06666755676269,22.468000411987305,21.03333282470703,22.42733383178711,147891000.0,5.448952867740209,5.562678513220074,5.403956703934568,5.488509654998779,881216000.0,86.95146166518049,87.37757509921126,86.58966272639664,87.23285675048828,12466500.0,21.00200080871582,21.25,20.8439998626709,21.20499992370605,55802000.0,213.49495577065943,213.855314032868,210.87183406695775,211.03106689453125,2940500.0,57.96313435436727,59.20379018450364,57.45738968660162,59.10896682739258,9778900.0,42.63943158726988,42.66924566061591,42.110257112144055,42.22950744628906,11642546.0,92.53860284089936,92.95350299252247,92.1158726941882,92.36637878417967,5730400.0,90.52566768866814,91.07083545462238,90.36282389578798,91.00003051757812,4826100.0,49.90369565723429,49.95944483494118,49.33027207156076,49.409915924072266,15569400.0,144.01015589006545,144.39973196305942,143.33874994776025,144.16763305664062,2060800.0,59.73093080245698,60.04095609927048,59.66203804411416,60.03406524658203,10927100.0,84.2871966410658,84.42262948711485,81.71388632148576,82.5265121459961
2018-01-09,,,,,,,158.66627447398847,159.30028439186742,157.79348845303815,158.99563598632812,3012300.0,44.34346639052777,44.9993194959495,44.29716973447416,44.69839859008789,5519700.0,56.883955965767655,57.7437568240894,56.76982167003362,57.30244064331055,14209500.0,25.025374165675306,25.307116908057623,24.967367005333703,25.0833797454834,69479100.0,40.83997225073741,40.95929714986693,40.5732432755148,40.78849792480469,86336000.0,41.52052885839991,41.88048748575303,41.48922732947926,41.70833206176758,6622700.0,187.39098605605184,187.49029841775024,185.80209433944935,186.56674194335935,12393100.0,59.925594023245424,60.19455870093251,59.51061743638952,59.702735900878906,7778400.0,29.92329292889649,30.017145595003317,29.41885540600819,29.44231605529785,21938100.0,35.851235056729905,36.13181041547512,35.804471505912886,36.03049087524414,9962400.0,197.7591218652167,199.40448411326,196.4745221359789,198.7445831298828,2672200.0,73.48374336740541,73.62834920598713,73.11419647529299,73.14633178710938,6630100.0,295.9899970745202,304.8718959545759,295.89469198859973,303.4614562988281,5641300.0,113.8643280369103,116.51158982478115,113.77635201660476,115.27993774414062,8897000.0,139.32557539555864,140.23023405535227,138.2868903902869,139.40933227539062,4522900.0,150.71337814152258,152.0846520762434,150.54983223551562,151.7701416015625,2027340.0,55.50263459976359,55.50263459976359,54.99447312387298,55.22225189208984,26808000.0,70.10469821251212,70.92913187580174,69.54803144238628,70.6331787109375,4055400.0,81.5336351675501,81.60721486291023,80.80705146399727,81.13815307617188,19484300.0,62.845001220703125,62.96649932861328,62.0880012512207,62.6349983215332,73226000.0,22.3439998626709,22.58666610717773,21.82666778564453,22.246000289916992,107199000.0,5.493948628878952,5.533505416633515,5.40544028091156,5.487026214599609,497000000.0,87.40975366592302,88.14138104049506,87.22483335184863,87.6750717163086,13292300.0,21.211000442504883,21.29800033569336,20.858999252319336,20.93099975585937,61259000.0,211.86074741526105,214.207308855725,211.70989055173905,212.81613159179688,2637300.0,59.093136043706295,59.504057195317095,58.91928525102094,59.187965393066406,9370300.0,42.3413028886185,42.55744447709241,42.16242739949726,42.3338508605957,11142022.0,92.57775393176244,93.14139417053087,92.33507184574243,92.43684387207033,4573600.0,90.92920317578196,91.29029314109262,90.47608518062746,90.51148223876952,4422300.0,49.6169863267653,49.99130485689005,49.433810014051744,49.58512878417969,15766500.0,144.41635296318168,144.41635296318168,143.4051141912994,143.84442138671875,2674300.0,59.89628302331991,60.040959400649086,59.69649033381367,59.77915954589844,8131600.0,82.75222408113102,84.24203548333833,81.75901647965948,83.79058074951172
2018-01-10,,,,,,,158.71570510019097,159.09446776891298,157.80174714960933,157.92526245117188,3119500.0,44.86042841747729,44.9684509951131,44.41290588964401,44.48234939575195,4627900.0,57.59917904343478,58.040495168391566,57.348090590713774,57.56113815307617,14008000.0,25.16624265912849,25.464557261248597,25.11652224166403,25.315399169921875,63532800.0,40.51474969876762,40.78147867169188,40.477313176567634,40.77913665771485,95839600.0,42.20914453787589,42.63170622260669,41.95091438725913,42.20132064819336,11028800.0,185.64322130280323,186.58662823227945,184.3423110455009,186.53697204589844,10529900.0,59.295448365344896,59.65662616994325,58.86509899866918,59.5106201171875,8772200.0,29.254619402691173,29.29567721986669,28.89681930459621,29.23115539550781,23791200.0,36.03050355339869,36.05388385049487,35.79669166319844,35.90580368041992,10700700.0,197.82072433526895,197.9790941311508,196.2369592478497,197.2664031982422,2311600.0,73.03385642289088,73.03385642289088,72.3108272778726,72.68037414550781,6564700.0,302.5656965122179,307.0066467693733,300.6692500104819,305.2055053710937,4479300.0,114.8080615920897,115.29592635109778,114.6241161856678,115.14396667480467,6558600.0,138.9654054460907,140.3307719183793,137.7927066721028,138.94027709960938,5478600.0,151.59399474169075,152.58154923928532,150.98384587728285,151.6820526123047,1962516.0,54.93492751056001,55.2217617465006,54.78506268002627,55.09075164794922,20734000.0,70.21744971205348,70.60499888737009,69.88626770930404,70.24563598632812,4608600.0,80.80705352049134,81.11056450886657,80.39318000321322,80.770263671875,18652200.0,62.25749969482422,62.71649932861328,61.86149978637695,62.71649932861328,53720000.0,22.14666748046875,22.46666717529297,22.0,22.31999969482422,64648500.0,5.394561871769428,5.533505285884792,5.340171407780598,5.530044078826904,582664000.0,88.0127359418718,89.00163964124485,87.94841530651082,88.63984680175781,15834500.0,20.756999969482425,21.36400032043457,20.69099998474121,21.25200080871582,59515000.0,213.70451723868777,213.8302206631464,211.48367148835968,213.1430206298828,2927200.0,59.36181784929224,60.11253062534445,59.26698849727466,59.74112319946289,10017600.0,42.14751177523842,42.75867031676887,42.08043459784385,42.70649719238281,9497395.0,92.47599175221588,92.65604583698102,91.3565411511682,91.96715545654295,3363900.0,90.84426506568404,91.16286566441129,90.48318582756862,91.09207153320312,5292200.0,49.760349079108565,50.49305746891225,49.6647794763004,50.270057678222656,18107500.0,143.81126528000553,144.2257069666914,142.9575164172531,143.81954956054688,2172500.0,59.93762438314734,60.0685243252725,59.23490972034061,59.303802490234375,10822300.0,83.92602264145106,86.04787808726206,83.88088075671887,85.46098327636719
2018-01-11,,,,,,,157.82647516454202,160.33780263372785,157.59592830479986,160.296630859375,3899200.0,44.883580512467134,45.89436878752917,44.39747885634719,45.66289138793945,7341800.0,57.812226192649845,57.84265657961937,57.17307776919849,57.49264907836914,15459900.0,25.406551361083984,25.43141156949625,25.232534643798008,25.406551361083984,59318300.0,40.84932702105531,41.05990476936201,40.825931873561046,41.01076889038086,74670800.0,42.36564536716527,42.52215001236989,42.11523912886901,42.41259765625,8310000.0,187.09308772995047,187.09308772995047,186.0801742469312,186.46746826171875,9588600.0,59.94866835033602,60.755562666717445,59.69507048104801,60.72482299804688,7158200.0,29.239951965278863,29.45991148189013,28.97013437647429,29.33380126953125,19613100.0,36.03048441882719,36.03048441882719,35.74211667315856,35.88240432739258,7583200.0,197.24883022175385,198.7798055956464,196.82649728009187,198.3134765625,2543600.0,72.62415044680507,72.72055026203088,72.2385327983481,72.42330932617188,5469700.0,306.9875964459802,312.9628512433409,306.09178082568235,312.6960144042969,4635300.0,115.27193031604293,115.88775017950763,114.92002627769983,115.79977416992188,4962200.0,139.80307222990848,142.0060846687519,138.74764317364543,141.7296600341797,4199000.0,151.4304599563869,152.43688653130795,150.8077297106292,152.4180145263672,1779289.0,55.19843842798299,55.324484959266414,54.90912430783334,55.1855354309082,22424000.0,70.52242802837851,70.60758800404233,69.94757111991898,70.45145416259766,4240900.0,81.05538146509458,81.05538146509458,80.23682657708956,81.0093994140625,17808900.0,62.98699951171875,63.8385009765625,62.823001861572266,63.83399963378906,62500000.0,22.34933280944824,22.98733329772949,22.21733283996582,22.530000686645508,99682500.0,5.562678143613948,5.594076571296828,5.51842373734853,5.539933204650879,406032000.0,88.97750479367431,89.18654375369577,88.47903529494539,89.11418151855469,13676800.0,21.429000854492188,21.774999618530277,21.334999084472656,21.724000930786133,76595000.0,214.33300660279184,214.45033403233597,212.00320993917973,213.81341552734372,2422400.0,59.796450053472896,61.02130379088456,59.59889338801624,60.886966705322266,10248700.0,42.70650207610427,42.93755067958296,42.602158795018674,42.93009567260742,7447402.0,92.09239841917248,92.25679249818688,91.10602797254909,91.49744415283205,3685200.0,91.27615310683916,94.39138670156764,91.1628695281254,93.86038208007812,11641300.0,50.69215710831883,50.708082841982,49.92759125407644,50.18244552612305,22075000.0,143.8609861604998,144.68158519572862,142.65082360306758,143.72007751464844,3078000.0,59.49669832236271,60.19252731703091,59.20045471126088,59.8893928527832,14366000.0,86.8153452142944,87.53767997364375,85.77699573559185,85.8672866821289
2018-01-12,,,,,,,160.97179625437974,164.1994645232749,160.41190038501745,161.72930908203125,6748400.0,45.82491612567101,46.4807720608795,45.61658562460908,46.33416748046875,6742100.0,57.75134929714208,58.55788800636191,57.66004072803602,58.46657943725586,16946700.0,25.5888571696692,25.854028008872778,25.497706224834747,25.845741271972656,66371600.0,41.22134511941513,41.497435006670855,41.09733976408248,41.43426132202149,101672400.0,42.70212941702599,43.14816571668091,42.66300400189584,43.13251495361328,8998000.0,176.8248221194416,180.22109627514337,176.16939680353218,178.125732421875,77551300.0,60.647945350205845,61.23198702650535,60.33287416973443,60.54035949707031,7098200.0,29.442321559533298,29.750263616005164,29.41592748506905,29.58309555053711,20853600.0,36.06947150947693,36.155203229134536,35.874627773193104,35.96815490722656,14570100.0,200.12594398010287,202.28161757251408,199.30767330684515,201.1729888916016,3943800.0,72.34296900306646,72.5759392928925,71.78061022743299,71.98948669433594,8111000.0,314.8497354757308,321.04418807681407,314.8497354757308,320.4056701660156,6559300.0,115.95976441544845,117.10344058288764,115.88777515308423,116.5755844116211,5450600.0,142.39140912668995,142.96100211552138,141.7547901609841,142.6510772705078,4127900.0,152.89606673742784,154.7391062308302,152.53753309123354,153.77670288085938,2361263.0,55.08876382288472,56.14081235967413,54.985047659986655,56.10855865478516,38586000.0,70.5011353198553,71.42374146488133,70.01854766715695,71.21083068847656,4372600.0,81.55201930596458,82.57291468291663,81.34967867025223,82.40736389160156,24271500.0,63.66949844360352,65.28800201416016,63.66949844360352,65.26000213623047,108874000.0,22.57533264160156,22.694000244140625,22.244667053222656,22.4146671295166,72376500.0,5.528065609445347,5.562430580882371,5.472191644071267,5.512737274169922,359916000.0,89.76544352921442,90.73022863284648,89.1142077570064,90.58551025390624,18884200.0,21.718000411987305,22.2549991607666,21.600000381469727,22.12299919128418,81994000.0,214.3330195554476,215.6319973225681,212.9418422441162,215.40573120117188,2849200.0,61.139844505567154,61.7088026890352,60.88697219215308,61.61397933959961,9211500.0,43.19097456802969,43.83194450925374,43.14625344823575,43.72014617919922,12935569.0,91.55222924468674,92.38203549097685,91.4739472141972,91.88884735107422,4335500.0,93.591346367568,94.76663931591916,93.53470457210696,94.58963775634766,7232900.0,50.33377175395754,50.49305644748424,49.41788704475616,49.81609725952149,25886100.0,143.69516117813012,144.05157480661575,143.29730086900054,143.86923217773438,2901600.0,60.07540790994009,60.61966970937228,60.061631458895526,60.29586791992188,9834500.0,86.31874091949533,86.45418093205019,84.42261667899182,84.69349670410156
2018-01-16,,,,,,,162.9150131333591,163.8125000794573,161.1364979008961,161.63876342773438,5692700.0,46.29559119152432,46.46534263444613,45.36967877901495,45.40054321289063,5458600.0,59.16660170961033,59.68400533761259,58.428540054434045,58.67202377319336,26181400.0,26.301500049945137,26.34293373336224,25.713155970223024,25.88717269897461,104467900.0,41.62377788182528,41.97239879142603,41.2119868591207,41.22368621826172,118263600.0,43.547253672222055,43.805483805836055,42.412598697967006,42.72560501098633,11168500.0,180.2409692457433,180.4892350436025,176.80496393607828,177.1525421142578,36183800.0,60.57880729166284,61.593192744921936,60.57880729166284,61.04757690429688,8437300.0,29.720941788940536,29.888113242607155,29.42766342416293,29.530309677124023,21512100.0,35.9681637766676,36.33446806951466,35.960368360369465,36.26432418823242,16459300.0,205.3347884187819,206.76897753793503,203.46947257722329,204.92124938964844,6852600.0,72.41525971751093,72.92137703542186,72.01357755527528,72.47953033447266,9465300.0,323.9222981293985,331.38424921995096,315.7551415618931,319.4051208496094,12305500.0,117.10341061211705,118.41504511786285,116.79149790049566,117.45531463623048,8804000.0,144.82892204068972,145.11373126432645,140.36428215056492,141.82177734375,8530600.0,154.29879146060497,155.48764745406828,153.3741320653124,153.94654846191406,2883676.0,56.58793801045999,57.01322579553875,55.9105571605299,56.11104202270508,36462000.0,71.15407631481064,73.09864057719881,70.96955395844545,72.7366943359375,8528600.0,82.86722450467084,83.50183702619276,80.94500254374965,81.25770568847656,36599700.0,66.1500015258789,66.99700164794922,64.61499786376953,65.24299621582031,144414000.0,22.502666473388672,23.0,22.31999969482422,22.67066764831543,97114500.0,5.539190426878456,5.624731733851675,5.357229062570268,5.441781520843506,702348000.0,89.65285798227808,91.19651612835536,89.29910069023663,90.26388549804688,22703300.0,22.423999786376957,22.60700035095215,21.71999931335449,22.152999877929688,135161000.0,217.26621323140023,219.3781070419508,214.87774637008025,216.6041412353516,4445500.0,61.44012153545696,61.63767819634267,60.80793780904234,60.98178863525391,11902500.0,46.02314946694337,47.536137393137466,45.65049150562326,46.26165008544922,50399682.0,91.7479533074163,92.64821174638529,91.6148732351222,92.2646255493164,4936500.0,94.63919835459497,94.78788442717465,93.17363096957088,93.46390533447266,6254200.0,50.0072382828556,50.29395011660829,49.52142134656385,49.776275634765625,17907800.0,143.91068773606108,144.56551250402822,143.29732230269036,143.96041870117188,3662600.0,60.44744951750232,60.46123122800103,59.66206021691501,59.916969299316406,10882800.0,82.7070988960948,83.56486665703636,81.08184715214826,82.21049499511719
